time,open,high,low,close,200 EMA,MACD,Signal Line,Histogram,Cross,Close Above 200 EMA,Close Below 200 EMA,MACD under zero,MACD over zero,Close Up Relative to Yesterday,Close Down Relative to Yesterday
1384725600,135.259,135.352,134.746,135.044,127.908269,0.325148423,0.085471175,0.239677249,0,1,0,,,,
1384812000,135.044,135.716,134.609,135.515,127.9839579,0.424242253,0.111474412,0.312767841,0,1,0,,,,
1384898400,135.515,135.941,134.107,134.398,128.0477792,0.407939786,0.155137892,0.252801894,0,1,0,,,,
1384984800,134.398,136.402,134.329,136.29,128.1297913,0.541447086,0.221836895,0.319610192,0,1,0,,,,
1385071200,136.29,137.335,136.016,137.218,128.2202213,0.713904976,0.30958172,0.404323256,0,1,0,,,,
1385330400,137.224,137.985,137.019,137.389,128.3114529,0.854526913,0.406212141,0.448314771,0,1,0,,,,
1385416800,137.389,137.674,137.138,137.425,128.4021349,0.957834391,0.509784365,0.448050026,0,1,0,,,,
1385503200,137.425,138.796,137.283,138.698,128.5045814,1.129407665,0.621816343,0.507591322,0,1,0,,,,
1385589600,138.698,139.224,138.314,139.145,128.6104562,1.286618547,0.737896671,0.548721876,0,1,0,,,,
1385676000,139.145,139.703,138.966,139.139,128.7152178,1.394648513,0.856730014,0.537918499,0,1,0,,,,
1385935200,139.216,139.703,139.032,139.374,128.8212753,1.482140385,0.974274251,0.507866133,0,1,0,,,,
1386021600,139.374,140.029,138.691,139.248,128.9250238,1.523746376,1.098252761,0.425493615,0,1,0,,,,
1386108000,139.248,139.609,138.427,139.12,129.0264664,1.528768206,1.207955108,0.320813098,0,1,0,,,,
1386194400,139.12,139.572,138.461,139.086,129.1265613,1.512568577,1.296695508,0.215873069,0,1,0,,,,
1386280800,139.086,141.044,138.933,140.937,129.2440781,1.630297431,1.382892232,0.247405199,0,1,0,,,,
1386540000,141.218,141.943,140.993,141.881,129.3698186,1.779261093,1.474161866,0.305099227,0,1,0,,,,
1386626400,141.881,142.172,141.277,141.476,129.4902781,1.843386342,1.55349283,0.289893512,0,1,0,,,,
1386712800,141.476,141.686,140.916,141.177,129.6065639,1.848767818,1.61595386,0.232813958,0,1,0,,,,
1386799200,141.177,142.238,141.1,142.141,129.7312846,1.908815781,1.673083557,0.235732224,0,1,0,,,,
1386885600,142.141,142.824,141.418,141.8,129.8513714,1.906906739,1.720279818,0.186626921,0,1,0,,,,
1387144800,141.755,142.122,141.216,141.708,129.9693478,1.876340889,1.759456986,0.116883903,0,1,0,,,,
1387231200,141.708,141.952,140.981,141.315,130.0822398,1.799660056,1.789556081,0.010103976,0,1,0,,,,
1387317600,141.315,142.899,141.227,142.627,130.2070633,1.823734503,1.824130073,-0.000395569,1,1,0,,,,
1387404000,142.627,142.828,141.86,142.377,130.3281572,1.80186993,1.843193683,-0.041323754,0,1,0,,,,
1387490400,142.377,142.743,142.102,142.249,130.4467726,1.75399461,1.840386296,-0.086391687,0,1,0,,,,
1387749600,142.141,142.708,142.096,142.533,130.5670335,1.719152184,1.826582501,-0.107430317,0,1,0,,,,
1387836000,142.533,142.876,142.458,142.581,130.6865755,1.676091569,1.807396251,-0.131304682,0,1,0,,,,
1388008800,142.581,143.522,142.581,143.439,130.8134653,1.691698306,1.783272087,-0.091573781,0,1,0,,,,
1388095200,143.439,145.687,143.372,144.505,130.9496995,1.76968423,1.768025142,0.001659088,1,1,0,,,,
1388354400,144.637,145.169,144.551,145.074,131.0902398,1.856007285,1.765765853,0.090241432,0,1,0,,,,
1388440800,145.074,145.098,144.412,145.007,131.228715,1.897143498,1.776597346,0.120546152,0,1,0,,,,
1388613600,145.007,145.007,142.84,143.218,131.3480114,1.765040606,1.770075802,-0.005035196,1,1,0,,,,
1388700000,143.218,143.314,141.962,142.402,131.4580013,1.576332749,1.745016115,-0.168683367,0,1,0,,,,
1388959200,142.418,142.779,141.499,141.979,131.5626878,1.376777217,1.703103072,-0.326325855,0,1,0,,,,
1389045600,141.979,142.586,141.941,142.336,131.669885,1.233219154,1.649110513,-0.415891359,0,1,0,,,,
1389132000,142.336,143.17,142.12,142.295,131.7756075,1.103420453,1.585480389,-0.482059936,0,1,0,,,,
1389218400,142.295,143.036,142.042,142.639,131.883701,1.016593317,1.510468723,-0.493875406,0,1,0,,,,
1389304800,142.639,143.044,142.058,142.329,131.9876343,0.912251906,1.415198465,-0.502946559,0,1,0,,,,
1389564000,142.174,142.338,140.499,140.744,132.0747623,0.693668157,1.286049673,-0.592381516,0,1,0,,,,
1389650400,140.744,142.629,140.744,142.497,132.1784662,0.654348489,1.147961338,-0.49361285,0,1,0,,,,
1389736800,142.497,142.607,141.799,142.195,132.2781332,0.59199435,1.017622866,-0.425628516,0,1,0,,,,
1389823200,142.195,142.908,141.708,142.074,132.3756045,0.526742596,0.901001737,-0.374259141,0,1,0,,,,
1389909600,142.074,142.162,140.975,141.256,132.4639666,0.404363101,0.792955725,-0.388592623,0,1,0,,,,
1390168800,141.013,141.38,140.32,141.123,132.5501262,0.293263918,0.688516254,-0.395252336,0,1,0,,,,
1390255200,141.123,141.856,141.031,141.369,132.6378762,0.22250229,0.590636458,-0.368134168,0,1,0,,,,
1390341600,141.369,141.833,141.056,141.567,132.7267232,0.180321502,0.497717368,-0.317395866,0,1,0,,,,
1390428000,141.567,142.417,141.03,141.395,132.8129747,0.131498132,0.410966948,-0.279468816,0,1,0,,,,
1390514400,141.395,141.77,139.758,139.866,132.883154,-0.03022386,0.330534502,-0.360758362,0,1,0,,,,
1390773600,139.756,140.694,139.13,140.158,132.9555406,-0.133291245,0.243018976,-0.376310221,0,1,0,,,,
1390860000,140.158,140.984,140.139,140.67,133.0323013,-0.171679753,0.158166298,-0.329846051,0,1,0,,,,
1390946400,140.67,141.255,139.043,139.673,133.098378,-0.279332518,0.068602396,-0.347934914,0,1,0,,,,
1391032800,139.673,139.945,138.894,139.184,133.1589314,-0.399501123,-0.020715851,-0.378785272,0,1,0,,,,
1391119200,139.184,139.502,137.507,137.594,133.2030614,-0.615935202,-0.121737975,-0.494197227,0,1,0,,,,
1391378400,137.487,138.104,136.358,136.513,133.2359962,-0.864720475,-0.242540505,-0.622179971,0,1,0,,,,
1391464800,136.513,137.437,136.233,137.354,133.2769713,-0.982695029,-0.371764564,-0.610930465,0,1,0,,,,
1391551200,137.354,137.541,136.548,137.288,133.316882,-1.069191388,-0.50517451,-0.564016878,0,1,0,,,,
1391637600,137.288,138.829,136.749,138.749,133.370933,-1.008227665,-0.6138416,-0.394386066,0,1,0,,,,
1391724000,138.749,139.601,138.164,139.494,133.431859,-0.889544091,-0.697869694,-0.191674398,0,1,0,,,,
1391983200,139.611,139.803,139.17,139.502,133.4922584,-0.785782954,-0.766103383,-0.019679571,0,1,0,,,,
1392069600,139.502,140.307,139.277,139.941,133.556425,-0.660513881,-0.808456868,0.147942986,1,1,0,,,,
1392156000,139.941,140.037,138.67,139.325,133.6138238,-0.603980974,-0.831176851,0.227195878,0,1,0,,,,
1392242400,139.325,139.919,138.877,139.711,133.6744922,-0.522013813,-0.820741141,0.298727329,0,1,0,,,,
1392328800,139.711,140.066,138.99,139.394,133.7314027,-0.477133401,-0.777675911,0.30054251,0,1,0,,,,
1392588000,139.246,139.755,138.955,139.643,133.7902246,-0.41667002,-0.714784243,0.298114223,0,1,0,,,,
1392674400,139.643,141.036,139.49,140.77,133.8596751,-0.274646915,-0.626501524,0.351854609,0,1,0,,,,
1392760800,140.77,140.915,139.999,140.474,133.9254893,-0.183857907,-0.534904884,0.351046977,0,1,0,,,,
1392847200,140.474,140.62,139.169,140.272,133.9886386,-0.126745632,-0.4501495,0.323403868,0,1,0,,,,
1392933600,140.272,141.269,140.27,140.739,134.0558064,-0.043301591,-0.36765157,0.324349979,0,1,0,,,,
1393192800,140.706,141.04,140.342,140.771,134.1226242,0.025120966,-0.291469921,0.316590887,0,1,0,,,,
1393279200,140.771,140.965,140.134,140.504,134.1861205,0.057142958,-0.218011706,0.275154664,0,1,0,,,,
1393365600,140.504,140.786,139.652,140.02,134.2441691,0.042970525,-0.155235668,0.198206194,0,1,0,,,,
1393452000,140.02,140.222,138.792,139.976,134.3012022,0.027867103,-0.099124501,0.126991605,0,1,0,,,,
1393538400,139.976,141.117,139.119,140.403,134.3619166,0.049779042,-0.047296828,0.09707587,0,1,0,,,,
1393797600,139.602,140.052,139.151,139.25,134.4105543,-0.025597975,-0.019624723,-0.005973252,1,1,0,,,,
1393884000,139.25,140.529,139.248,140.456,134.4707079,0.011842801,0.0021198,0.009723001,1,1,0,,,,
1393970400,140.456,140.781,140.19,140.394,134.5296462,0.036095912,0.020213305,0.015882607,0,1,0,,,,
1394056800,140.394,142.918,140.394,142.859,134.6125253,0.251324465,0.052949533,0.198374932,0,1,0,,,,
1394143200,142.859,143.79,142.536,143.314,134.6991072,0.453383023,0.100534206,0.352848817,0,1,0,,,,
1394398800,142.903,143.618,142.85,143.29,134.7845887,0.604609723,0.161363847,0.443245876,0,1,0,,,,
1394485200,143.29,143.443,142.62,142.742,134.8637669,0.672486941,0.231310115,0.441176826,0,1,0,,,,
1394571600,142.742,142.967,142.236,142.763,134.9423662,0.719678642,0.308178064,0.411500578,0,1,0,,,,
1394658000,142.763,143.379,140.713,141.239,135.0050193,0.626878082,0.372300179,0.254577902,0,1,0,,,,
1394744400,141.239,141.511,140.446,140.944,135.0641136,0.523494417,0.433310445,0.090183972,0,1,0,,,,
1395003600,140.807,141.977,140.749,141.647,135.129615,0.492609842,0.486729005,0.005880837,0,1,0,,,,
1395090000,141.647,141.961,140.739,141.296,135.1909721,0.434798739,0.531029319,-0.09623058,1,1,0,,,,
1395176400,141.296,141.924,141.066,141.405,135.2528032,0.393245325,0.546798304,-0.153552979,0,1,0,,,,
1395262800,141.405,141.73,140.823,141.06,135.3105862,0.328686435,0.532943127,-0.204256692,0,1,0,,,,
1395349200,141.06,141.295,140.437,140.949,135.3666899,0.265505694,0.495264902,-0.229759208,0,1,0,,,,
1395608400,140.929,141.888,140.724,141.478,135.4274989,0.255178837,0.448897335,-0.193718498,0,1,0,,,,
1395694800,141.478,141.597,140.692,141.327,135.4862004,0.23213439,0.394725751,-0.162591362,0,1,0,,,,
1395781200,141.327,141.504,140.501,140.546,135.5365467,0.149132223,0.341642878,-0.192510655,0,1,0,,,,
1395867600,140.546,141.037,140.184,140.404,135.5849791,0.071074887,0.291374041,-0.220299154,0,1,0,,,,
1395954000,140.404,141.651,139.96,141.396,135.6428002,0.088242788,0.246444369,-0.158201581,0,1,0,,,,
1396213200,141.628,142.604,141.321,142.068,135.7067325,0.154294644,0.215277247,-0.060982603,0,1,0,,,,
1396299600,142.068,143.067,142.008,142.95,135.7788048,0.274645305,0.202099467,0.072545838,1,1,0,,,,
1396386000,142.95,143.477,142.723,142.944,135.8501003,0.36532864,0.206170823,0.159157817,0,1,0,,,,
1396472400,142.944,143.439,142.3,142.552,135.9167859,0.400942892,0.221219401,0.179723491,0,1,0,,,,
1396558800,142.552,142.619,141.381,141.479,135.9721313,0.338681205,0.230497441,0.108183763,0,1,0,,,,
1396818000,141.379,141.892,141.117,141.633,136.0284583,0.298325966,0.237852061,0.060473905,0,1,0,,,,
1396904400,141.633,141.721,140.081,140.388,136.0718368,0.163992648,0.239503219,-0.075510571,1,1,0,,,,
1396990800,140.388,141.332,140.379,141.296,136.1238186,0.129309933,0.24597378,-0.116663847,0,1,0,,,,
1397077200,141.296,141.552,140.598,140.953,136.1718701,0.073301425,0.244313629,-0.171012204,0,1,0,,,,
1397163600,140.953,141.556,140.646,141.054,136.2204485,0.036641751,0.231241085,-0.194599334,0,1,0,,,,
1397422800,140.557,140.924,140.423,140.695,136.2649714,-0.021135962,0.1983765,-0.219512462,0,1,0,,,,
1397509200,140.695,140.901,140.232,140.763,136.3097279,-0.060738034,0.151035758,-0.211773792,0,1,0,,,,
1397595600,140.763,141.763,140.648,141.208,136.358467,-0.055574551,0.100311598,-0.155886149,0,1,0,,,,
1397682000,141.208,141.623,140.988,141.381,136.4084424,-0.03709519,0.058558665,-0.095653855,0,1,0,,,,
1397768400,141.381,141.651,141.332,141.394,136.45805,-0.021157283,0.023060526,-0.044217809,0,1,0,,,,
1398027600,141.471,141.825,141.408,141.509,136.5083082,0.000744579,0.004921852,-0.004177273,0,1,0,,,,
1398114000,141.509,141.774,141.213,141.598,136.5589519,0.024995387,-0.006668653,0.03166404,1,1,0,,,,
1398200400,141.598,141.997,141.185,141.594,136.6090518,0.043391371,-0.009991992,0.053383364,0,1,0,,,,
1398286800,141.594,141.792,141.043,141.462,136.6573399,0.046779777,-0.008865545,0.055645322,0,1,0,,,,
1398373200,141.462,141.753,141.033,141.355,136.7040828,0.040365795,-0.002032017,0.042397812,0,1,0,,,,
1398632400,141.419,142.161,140.99,141.929,136.756072,0.080669761,0.013679961,0.0669898,0,1,0,,,,
1398718800,141.929,142.476,141.587,141.762,136.8058822,0.098005691,0.030744432,0.067261259,0,1,0,,,,
1398805200,141.762,142.148,141.125,141.754,136.8551172,0.109832921,0.047069778,0.062763144,0,1,0,,,,
1398891600,141.754,142.012,141.671,141.87,136.9050166,0.127101174,0.063542939,0.063558235,0,1,0,,,,
1398978000,141.87,142.425,141.641,141.737,136.953096,0.128572299,0.07774602,0.05082628,0,1,0,,,,
1399237200,141.804,141.861,141.286,141.691,137.0002393,0.124590163,0.088812106,0.035778057,0,1,0,,,,
1399323600,141.691,142.093,141.356,141.598,137.0459882,0.112631621,0.096505467,0.016126154,0,1,0,,,,
1399410000,141.598,142.005,141.152,141.666,137.0919584,0.107403343,0.103241419,0.004161925,0,1,0,,,,
1399496400,141.666,142.368,140.529,140.659,137.1274514,0.021752661,0.101173293,-0.079420632,1,1,0,,,,
1399582800,140.659,140.806,139.88,140.04,137.156432,-0.094979386,0.081656721,-0.176636107,0,1,0,,,,
1399842000,140.111,140.633,140.025,140.485,137.1895521,-0.149855157,0.054116627,-0.203971783,0,1,0,,,,
1399928400,140.485,140.947,139.988,140.105,137.2185615,-0.221454633,0.017306898,-0.238761531,0,1,0,,,,
1400014800,140.105,140.277,139.461,139.702,137.2432723,-0.307175537,-0.03094607,-0.276229468,0,1,0,,,,
1400101200,139.702,139.867,138.974,139.237,137.2631104,-0.407929231,-0.090557351,-0.317371881,0,1,0,,,,
1400187600,139.237,139.438,138.777,138.993,137.2803232,-0.501682932,-0.16014325,-0.341539682,0,1,0,,,,
1400446800,139.027,139.27,138.613,139.096,137.2983897,-0.561202977,-0.235013761,-0.326189216,0,1,0,,,,
1400533200,139.096,139.315,138.545,138.8,137.3133311,-0.625052552,-0.316397749,-0.308654802,0,1,0,,,,
1400619600,138.8,138.931,138.143,138.692,137.3270492,-0.676569425,-0.393989092,-0.282580333,0,1,0,,,,
1400706000,138.692,139.129,138.625,138.889,137.342591,-0.693506356,-0.460492089,-0.233014267,0,1,0,,,,
1400792400,138.889,139.065,138.593,138.898,137.3580677,-0.698154876,-0.52141428,-0.176740596,0,1,0,,,,
1401051600,138.799,139.101,138.728,139.024,137.3746441,-0.683789415,-0.572784811,-0.111004604,0,1,0,,,,
1401138000,139.024,139.362,138.82,138.991,137.3907273,-0.667374432,-0.612806911,-0.054567521,0,1,0,,,,
1401224400,138.991,139.113,138.3,138.377,137.4005409,-0.69588834,-0.644802367,-0.051085973,0,1,0,,,,
1401310800,138.377,138.52,137.975,138.434,137.4108241,-0.705750937,-0.66747659,-0.038274347,0,1,0,,,,
1401397200,138.434,138.877,138.079,138.709,137.4237413,-0.683497975,-0.681064923,-0.002433052,0,1,0,,,,
1401656400,138.88,139.322,138.665,139.172,137.4411369,-0.621339694,-0.680652383,0.059312689,1,1,0,,,,
1401742800,139.172,139.777,139.099,139.65,137.4631156,-0.527428338,-0.664081151,0.136652813,0,1,0,,,,
1401829200,139.65,139.96,139.553,139.645,137.4848259,-0.448239346,-0.636829262,0.188589915,0,1,0,,,,
1401915600,139.645,139.987,138.674,139.876,137.5086187,-0.362661197,-0.599552186,0.236890989,0,1,0,,,,
1402002000,139.876,139.97,139.339,139.813,137.5315479,-0.29650554,-0.556520644,0.260015104,0,1,0,,,,
1402261200,139.817,140.092,139.266,139.333,137.5494728,-0.279585803,-0.513433019,0.233847216,0,1,0,,,,
1402347600,139.333,139.423,138.448,138.627,137.5601944,-0.319462523,-0.471607928,0.152145405,0,1,0,,,,
1402434000,138.627,138.657,137.872,138.076,137.5653268,-0.391018786,-0.436637689,0.045618904,0,1,0,,,,
1402520400,138.076,138.338,137.665,137.665,137.5663186,-0.475411655,-0.413516987,-0.061894668,1,1,0,,,,
1402606800,137.665,138.553,137.665,138.164,137.5722657,-0.496307359,-0.399624505,-0.096682854,0,1,0,,,,
1402866000,138.202,138.28,137.704,138.183,137.5783426,-0.505507044,-0.397188806,-0.108318238,0,1,0,,,,
1402952400,138.183,138.541,138.181,138.363,137.5861502,-0.492595036,-0.402117216,-0.09047782,0,1,0,,,,
1403038800,138.363,138.78,138.344,138.537,137.5956113,-0.46298483,-0.413264286,-0.049720543,0,1,0,,,,
1403125200,138.537,138.89,138.428,138.696,137.6065605,-0.421826009,-0.427188783,0.005362774,1,1,0,,,,
1403211600,138.696,138.895,138.542,138.71,137.61754,-0.383655127,-0.438752041,0.055096914,0,1,0,,,,
1403470800,138.707,138.813,138.282,138.65,137.6278132,-0.354163351,-0.442607688,0.088444337,0,1,0,,,,
1403557200,138.65,138.927,138.457,138.676,137.6382429,-0.324947136,-0.435266394,0.110319258,0,1,0,,,,
1403643600,138.676,138.901,138.564,138.752,137.6493251,-0.292291159,-0.414919672,0.122628513,0,1,0,,,,
1403730000,138.752,138.839,137.921,138.379,137.6565855,-0.293130025,-0.392344413,0.099214388,0,1,0,,,,
1403816400,138.379,138.488,137.982,138.424,137.6642215,-0.286856999,-0.368049963,0.081192965,0,1,0,,,,
1404075600,138.315,138.756,138.105,138.721,137.6747367,-0.254980902,-0.341648393,0.086667491,0,1,0,,,,
1404162000,138.721,139.134,138.683,138.864,137.6865702,-0.215693579,-0.314171587,0.098478009,0,1,0,,,,
1404248400,138.864,139.067,138.542,138.985,137.6994899,-0.172802444,-0.286502302,0.113699858,0,1,0,,,,
1404334800,138.985,139.282,138.878,139.083,137.7132562,-0.129411357,-0.258252995,0.128841638,0,1,0,,,,
1404421200,139.083,139.118,138.585,138.682,137.7228954,-0.125929322,-0.232893658,0.106964336,0,1,0,,,,
1404680400,138.761,138.832,138.44,138.569,137.7313143,-0.130780384,-0.211319574,0.08053919,0,1,0,,,,
1404766800,138.569,138.638,138.113,138.235,137.7363261,-0.159734574,-0.196591065,0.036856491,0,1,0,,,,
1404853200,138.235,138.763,138.142,138.621,137.7451289,-0.149807121,-0.180666298,0.030859177,0,1,0,,,,
1404939600,138.621,138.674,137.497,137.899,137.7466599,-0.19791744,-0.170784125,-0.027133315,1,1,0,,,,
1405026000,137.899,138.048,137.675,137.809,137.7472802,-0.240534727,-0.169178994,-0.071355733,0,1,0,,,,
1405285200,137.851,138.45,137.732,138.254,137.7523222,-0.235684628,-0.171400222,-0.064284406,0,1,0,,,,
1405371600,138.254,138.426,137.888,137.945,137.7542394,-0.2538484,-0.180405328,-0.073443072,0,1,0,,,,
1405458000,137.945,138.088,137.475,137.475,137.7514609,-0.302679294,-0.199657321,-0.103021973,0,0,1,,,,
1405544400,137.475,137.544,136.818,136.828,137.7422722,-0.389100317,-0.228898543,-0.160201774,0,0,1,,,,
1405630800,136.828,137.294,136.708,137.019,137.7350755,-0.437138436,-0.262938326,-0.174200109,0,0,1,,,,
1405890000,137.007,137.159,136.89,137.091,137.7286668,-0.464049914,-0.296751142,-0.167298772,0,0,1,,,,
1405976400,137.091,137.342,136.583,136.584,137.7172771,-0.520290532,-0.337915965,-0.182374567,0,0,1,,,,
1406062800,136.584,136.76,136.408,136.597,137.70613,-0.557387421,-0.377857074,-0.179530346,0,0,1,,,,
1406149200,136.597,137.193,136.367,137.034,137.6994422,-0.545239542,-0.411713165,-0.133526377,0,0,1,,,,
1406235600,137.034,137.25,136.652,136.678,137.6892786,-0.557907278,-0.447515682,-0.110391596,0,0,1,,,,
1406494800,136.711,136.917,136.639,136.854,137.6809673,-0.547434339,-0.480136341,-0.067297997,0,0,1,,,,
1406581200,136.854,137.105,136.756,136.907,137.6732662,-0.528762556,-0.505256704,-0.023505852,0,0,1,,,,
1406667600,136.907,137.868,136.833,137.689,137.6734227,-0.445726116,-0.511548459,0.065822344,1,1,0,,,,
1406754000,137.689,137.849,137.511,137.619,137.6728812,-0.381173621,-0.505330147,0.124156525,0,0,1,,,,
1406840400,137.619,138.028,137.567,137.644,137.6725938,-0.324260145,-0.48979795,0.165537805,0,0,1,,,,
1407099600,137.727,137.911,137.424,137.564,137.6715133,-0.282356308,-0.463360814,0.181004506,0,0,1,,,,
1407186000,137.564,137.723,137.075,137.208,137.6669012,-0.274706791,-0.431951855,0.157245064,0,0,1,,,,
1407272400,137.208,137.239,136.163,136.606,137.656345,-0.31360581,-0.406214774,0.092608964,0,0,1,,,,
1407358800,136.606,137.122,136.265,136.395,137.6437943,-0.357340303,-0.383929554,0.026589251,0,0,1,,,,
1407445200,136.395,136.943,135.727,136.769,137.6350899,-0.357698207,-0.362847762,0.005149555,0,0,1,,,,
1407704400,137.036,137.036,136.594,136.644,137.6252283,-0.363873794,-0.344526788,-0.019347005,1,0,1,,,,
1407790800,136.644,136.887,136.367,136.697,137.6159922,-0.360337586,-0.335039174,-0.025298412,0,0,1,,,,
1407877200,136.697,137.18,136.611,136.859,137.6084599,-0.340537565,-0.330524056,-0.010013508,0,0,1,,,,
1407963600,136.859,137.245,136.795,136.892,137.601331,-0.318511479,-0.329885316,0.011373837,1,0,1,,,,
1408050000,136.892,137.619,136.768,137.126,137.5966013,-0.278958147,-0.329507742,0.050549596,0,0,1,,,,
1408309200,136.965,137.264,136.903,137.045,137.5911127,-0.251251597,-0.32690161,0.075650012,0,0,1,,,,
1408395600,137.045,137.156,136.813,137.027,137.5854997,-0.228116818,-0.317402833,0.089286015,0,0,1,,,,
1408482000,137.027,137.666,137.014,137.545,137.5850967,-0.16606972,-0.296150546,0.130080826,0,0,1,,,,
1408568400,137.545,137.945,137.463,137.874,137.5879714,-0.089319774,-0.26633072,0.177010946,0,1,0,,,,
1408654800,137.874,138.005,137.313,137.554,137.5876333,-0.053697226,-0.231866657,0.17816943,0,0,1,,,,
1408914000,137.54,137.67,137.093,137.232,137.5840947,-0.050862499,-0.197480536,0.146618037,0,0,1,,,,
1409000400,137.232,137.419,136.993,136.993,137.5782131,-0.067127456,-0.167101635,0.09997418,0,0,1,,,,
1409086800,136.993,137.297,136.743,137.025,137.5727085,-0.076552964,-0.140217356,0.063664392,0,0,1,,,,
1409173200,137.025,137.216,136.418,136.698,137.564005,-0.109150692,-0.121349861,0.012199168,0,0,1,,,,
1409259600,136.698,137.19,136.579,136.671,137.5551194,-0.135600187,-0.108499704,-0.027100483,1,0,1,,,,
1409518800,136.751,137.044,136.662,136.954,137.5491381,-0.132201926,-0.097842494,-0.034359432,0,0,1,,,,
1409605200,136.954,138.103,136.928,137.989,137.5535148,-0.045468794,-0.084442391,0.038973597,1,1,0,,,,
1409691600,137.989,138.277,137.682,137.692,137.5548928,-0.000689629,-0.074594597,0.073904968,0,1,0,,,,
1409778000,137.692,138.011,135.963,136.188,137.5412918,-0.085575588,-0.078136637,-0.00743895,1,0,1,,,,
1409864400,136.188,136.615,135.815,136.087,137.5268213,-0.15916344,-0.090170075,-0.068993365,0,0,1,,,,
1410123600,135.985,136.994,135.886,136.621,137.5178081,-0.172405621,-0.101867649,-0.070537972,0,0,1,,,,
1410210000,136.621,137.505,136.597,137.359,137.5162279,-0.121944018,-0.106911099,-0.015032919,0,0,1,,,,
1410296400,137.359,138.171,137.309,137.997,137.5210117,-0.030124312,-0.098130391,0.068006079,1,1,0,,,,
1410382800,137.997,138.523,137.736,138.384,137.5295987,0.073029296,-0.074949337,0.147978633,0,1,0,,,,
1410469200,138.384,139.194,138.24,139.093,137.5451549,0.209573812,-0.036974255,0.246548067,0,1,0,,,,
1410728400,139.004,139.178,138.466,138.699,137.556636,0.282734629,-0.000507208,0.283241836,0,1,0,,,,
1410814800,138.699,138.969,138.523,138.827,137.5692764,0.347043136,0.038129766,0.30891337,0,1,0,,,,
1410901200,138.827,139.638,138.772,139.378,137.5872737,0.437426802,0.096241143,0.34118566,0,1,0,,,,
1410987600,139.378,140.529,139.134,140.403,137.6152908,0.585021677,0.178928378,0.406093299,0,1,0,,,,
1411074000,140.403,141.221,139.681,139.878,137.6378054,0.652111432,0.270541384,0.381570048,0,1,0,,,,
1411333200,139.891,140.205,139.632,139.828,137.6595983,0.693254557,0.361119003,0.332135553,0,1,0,,,,
1411419600,139.828,140.218,139.269,139.859,137.6814829,0.720061796,0.444473015,0.275588781,0,1,0,,,,
1411506000,139.859,139.937,139.002,139.353,137.6981149,0.692494114,0.513302439,0.179191675,0,1,0,,,,
1411592400,139.353,139.701,138.433,138.631,137.7073974,0.605408391,0.557284059,0.048124332,0,1,0,,,,
1411678800,138.631,139.087,138.382,138.582,137.7160999,0.526370763,0.584354741,-0.057983978,1,1,0,,,,
1411938000,138.596,139.133,138.514,138.882,137.7277009,0.482379792,0.599392147,-0.117012355,0,1,0,,,,
1412024400,138.882,138.926,137.942,138.405,137.7344402,0.404365443,0.595718663,-0.191353219,0,1,0,,,,
1412110800,138.405,138.801,137.398,137.434,137.7314507,0.261176248,0.559735837,-0.298559589,0,0,1,,,,
1412197200,137.434,137.723,136.87,137.343,137.7275856,0.138755355,0.502696273,-0.363940919,0,0,1,,,,
1412283600,137.343,137.878,137.11,137.347,137.7237986,0.04157938,0.43028792,-0.38870854,0,0,1,,,,
1412542800,137.26,137.774,137.048,137.669,137.7232534,-0.009342873,0.349242957,-0.35858583,0,0,1,,,,
1412629200,137.669,137.764,136.558,136.829,137.7143553,-0.1161413,0.259394578,-0.375535877,0,0,1,,,,
1412715600,136.829,137.94,136.65,137.605,137.7132672,-0.1365886,0.176950468,-0.313539067,0,0,1,,,,
1412802000,137.605,137.87,136.648,136.837,137.7045481,-0.212316956,0.094874054,-0.30719101,0,0,1,,,,
1412888400,136.837,137.071,135.842,135.926,137.6868511,-0.341901088,0.00328729,-0.345188378,0,0,1,,,,
1413147600,135.83,136.308,135.548,136.205,137.6721064,-0.417274398,-0.088006026,-0.329268372,0,0,1,,,,
1413234000,136.205,136.545,135.034,135.498,137.6504735,-0.527971157,-0.175689071,-0.352282087,0,0,1,,,,
1413320400,135.498,136.059,135.132,135.924,137.6332946,-0.574699717,-0.254961856,-0.31973786,0,0,1,,,,
1413406800,135.924,136.289,134.14,136.159,137.618625,-0.586014688,-0.324694531,-0.261320157,0,0,1,,,,
1413493200,136.159,136.715,135.753,136.359,137.6060914,-0.572247048,-0.387239439,-0.185007609,0,0,1,,,,
1413752400,136.675,137.013,136.273,136.87,137.5987671,-0.514175569,-0.431465469,-0.0827101,0,0,1,,,,
1413838800,136.87,136.927,135.691,136.034,137.5831973,-0.529507879,-0.475123167,-0.054384713,0,0,1,,,,
1413925200,136.034,136.201,135.434,135.471,137.5621804,-0.580397776,-0.516021035,-0.064376741,0,0,1,,,,
1414011600,135.471,137.006,135.207,136.917,137.5557607,-0.498304131,-0.533399151,0.03509502,1,0,1,,,,
1414098000,136.917,137.077,136.488,136.952,137.5497532,-0.425515046,-0.534314779,0.108799733,0,0,1,,,,
1414357200,137.374,137.376,136.587,136.909,137.5433775,-0.367067585,-0.516436604,0.149369019,0,0,1,,,,
1414443600,136.909,137.797,136.873,137.706,137.5449956,-0.253513961,-0.480749298,0.227235337,0,1,0,,,,
1414530000,137.706,138.028,137.409,137.545,137.5449957,-0.174501704,-0.435025633,0.260523929,0,1,0,,,,
